X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
385.203488152364,10.098227928345516,384.86545711857826,10.857874291443444,385.0377054643307,11.621361954382785,385.0390604640279,12.10056636494324
387.0748124447949,10.218374549501192,386.7367857679213,10.979561762793843,386.9090210429371,11.738426875149017,386.910391291827,12.223024261391025
388.9461410941379,10.340062020851605,388.6081057034399,11.098167533754797,388.7803322646313,11.853950945720506,388.7817134058018,12.342400457449337
390.8174544942882,10.456356516520458,390.4794321743268,11.21908458000783,390.65165437860605,11.973327141778817,390.6530376982326,12.462547078605013
392.688778786719,10.576503137676134,392.3507673590382,11.343083326650337,392.5229917417735,12.098096313518681,392.52436852603176,12.585004975052783
394.5601183283426,10.702042734513363,394.22210690066174,11.468622923487565,394.39431385574824,12.217472509576993,394.39570371074313,12.709003721695282
396.43144479922955,10.82295978076641,396.09344426382916,11.59339209522743,396.2656533973718,12.343012106414221,396.2670563231033,12.839165869116691
398.3027886977653,10.950040227798361,397.9647750916283,11.7158499916752,398.1369885820832,12.46701085305672,398.138398043183,12.965475891051284
400.17411299019614,11.070186848954037,399.8361146332519,11.841389588512428,400.0083237667945,12.591009599699213,400.00974412017484,13.093326763180599
402.21557906132614,11.208820063897996,401.70746071024377,11.96924046064175,401.87966330841806,12.716549196536441,401.88109019716677,13.221177635309921
404.08691206758135,11.33204838544313,403.5788067872357,12.097091332771065,403.75100502849773,12.842859218471034,403.75244498798304,13.352110207828694
405.9582559661172,11.459128832475088,405.45015722113976,12.226483055095109,405.62235110548966,12.970710090600349,405.62380195725547,13.48381320544484
407.82961947075785,11.593143105383312,407.32150983349993,12.356645202516525,407.49368629020097,13.094708837242855,407.49514803424734,13.611664077574154
